"pclass","survived","sex","age","sibsp","parch","fare","embarked","title","solo"
"3rd",1,"female",2,0,1,12.2875004,"Southampton","Miss",0
"3rd",1,"female",22,1,1,12.2875004,"Southampton","Mrs",0
"3rd",0,"male",43,0,0,6.44999981,"Southampton","Mr",1
"1st",1,"male",51,0,0,26.5499992,"Southampton","Mr",1
"3rd",0,"male",28,0,0,22.5249996,"Southampton","Mr",1
"3rd",1,"female",27,0,0,7.92500019,"Southampton","Miss",1
"3rd",0,"male",42,0,0,7.6500001,"Southampton","Mr",1
"3rd",0,"male",30,0,0,7.22919989,"Cherbourg","Mr",1
"3rd",0,"female",27,1,0,7.92500019,"Southampton","Miss",0
"3rd",0,"female",25,1,0,7.92500019,"Southampton","Miss",0
"1st",1,"male",27,0,0,30.5,"Southampton","Mr",1
"3rd",1,"male",29,0,0,7.89580011,"Cherbourg","Mr",1
"3rd",1,"male",21,0,0,7.79580021,"Southampton","Mr",1
"3rd",0,"male",20,0,0,7.85419989,"Southampton","Mr",1
"3rd",0,"male",48,0,0,7.85419989,"Southampton","Mr",1
"3rd",0,"male",17,1,0,7.05420017,"Southampton","Mr",0
"3rd",0,"male",34,0,0,6.49580002,"Southampton","Mr",1
"1st",1,"female",33,0,0,151.550003,"Southampton","Miss",1
"3rd",1,"male",26,0,0,7.7750001,"Southampton","Mr",1
"3rd",0,"male",22,0,0,7.79580021,"Southampton","Mr",1
"3rd",0,"male",33,0,0,8.6541996,"Southampton","Mr",1
"3rd",0,"male",31,0,0,7.7750001,"Southampton","Mr",1
"3rd",0,"male",29,0,0,7.85419989,"Southampton","Mr",1
"3rd",1,"male",4,1,1,11.1332998,"Southampton","Master",0
"3rd",1,"female",1,1,1,11.1332998,"Southampton","Miss",0
"3rd",0,"male",49,0,0,0,"Southampton","Mr",1
"3rd",0,"male",33,0,0,7.7750001,"Southampton","Mr",1
"3rd",0,"male",19,0,0,0,"Southampton","Mr",1
"1st",1,"female",53,2,0,51.4791985,"Southampton","Mrs",0
"1st",0,"male",31,1,0,52,"Southampton","Mr",0
"3rd",1,"female",27,0,2,11.1332998,"Southampton","Mrs",0
"3rd",0,"male",23,0,0,7.89580011,"Southampton","Mr",1
"3rd",1,"male",32,0,0,7.85419989,"Southampton","Mr",1
"3rd",0,"male",27,0,0,7.85419989,"Southampton","Mr",1
"3rd",0,"female",20,1,0,9.82499981,"Southampton","Miss",0
"3rd",0,"female",21,1,0,9.82499981,"Southampton","Miss",0
"1st",1,"female",27,1,2,52,"Southampton","Mrs",0
"3rd",1,"male",32,0,0,7.92500019,"Southampton","Mr",1
"3rd",0,"male",17,0,0,7.125,"Southampton","Mr",1
"3rd",0,"male",21,0,0,8.43330002,"Southampton","Mr",1
"3rd",0,"male",30,0,0,7.89580011,"Southampton","Mr",1
"3rd",1,"male",21,0,0,7.79580021,"Southampton","Mr",1
"3rd",0,"male",33,0,0,7.85419989,"Southampton","Mr",1
"3rd",0,"male",22,0,0,7.52080011,"Southampton","Mr",1
"3rd",1,"female",4,0,1,13.4167004,"Cherbourg","Miss",0
"3rd",1,"male",39,0,1,13.4167004,"Cherbourg","Mr",0
"1st",1,"male",31,1,0,57,"Southampton","Mr",0
"3rd",0,"male",18.5,0,0,7.22919989,"Cherbourg","Mr",1
"3rd",0,"male",34.5,0,0,7.82919979,"Queenstown","Mr",1
"3rd",0,"male",44,0,0,8.05000019,"Southampton","Mr",1
"1st",1,"female",17,1,0,57,"Southampton","Mrs",0
"3rd",0,"female",22,2,0,8.66250038,"Southampton","Miss",0
"3rd",0,"male",26,2,0,8.66250038,"Southampton","Mr",0
"3rd",1,"female",4,0,2,22.0249996,"Southampton","Miss",0
"3rd",1,"male",29,3,1,22.0249996,"Southampton","Mr",0
"3rd",1,"female",26,1,1,22.0249996,"Southampton","Mrs",0
"3rd",0,"female",1,1,1,12.1833,"Southampton","Miss",0
"3rd",0,"male",18,1,1,7.85419989,"Southampton","Mr",0
"1st",1,"male",53,1,1,81.8582993,"Southampton","Dr",0
"3rd",0,"female",36,0,2,12.1833,"Southampton","Mrs",0
"3rd",1,"male",25,0,0,7.22919989,"Cherbourg","Mr",1
"3rd",0,"female",37,0,0,9.58749962,"Southampton","Miss",1
"3rd",1,"female",22,0,0,7.25,"Southampton","Miss",1
"1st",1,"male",4,0,2,81.8582993,"Southampton","Master",0
"3rd",1,"male",26,0,0,56.4958,"Southampton","Mr",1
"3rd",0,"male",29,0,0,9.48330021,"Southampton","Mr",1
"3rd",0,"male",29,0,0,7.7750001,"Southampton","Mr",1
"3rd",0,"male",22,0,0,7.7750001,"Southampton","Mr",1
"3rd",1,"male",22,0,0,7.2249999,"Cherbourg","Mr",1
"1st",1,"female",54,1,1,81.8582993,"Southampton","Mrs",0
"3rd",0,"male",32,0,0,7.92500019,"Southampton","Mr",1
"3rd",0,"male",34.5,0,0,6.4375,"Cherbourg","Mr",1
"3rd",0,"male",36,0,0,0,"Southampton","Mr",1
"3rd",0,"male",39,0,0,24.1499996,"Southampton","Mr",1
"3rd",0,"male",24,0,0,9.5,"Southampton","Mr",1
"3rd",0,"female",25,0,0,7.7750001,"Southampton","Miss",1
"3rd",0,"female",45,0,0,7.75,"Southampton","Miss",1
"3rd",0,"male",36,1,0,15.5500002,"Southampton","Mr",0
"1st",0,"male",50,1,0,106.425003,"Cherbourg","Mr",0
"3rd",0,"female",30,1,0,15.5500002,"Southampton","Mrs",0
"3rd",1,"male",20,1,0,7.92500019,"Southampton","Mr",0
"3rd",0,"male",28,0,0,56.4958,"Southampton","Mr",1
"3rd",0,"male",30,1,0,16.1000004,"Southampton","Mr",0
"3rd",0,"female",26,1,0,16.1000004,"Southampton","Mrs",0
"3rd",0,"male",20.5,0,0,7.25,"Southampton","Mr",1
"3rd",1,"male",27,0,0,8.66250038,"Southampton","Mr",1
"1st",1,"female",27,1,1,247.520798,"Cherbourg","Mrs",0
"3rd",0,"male",51,0,0,7.05420017,"Southampton","Mr",1
"3rd",1,"female",23,0,0,7.85419989,"Southampton","Miss",1
"3rd",1,"male",32,0,0,7.57919979,"Southampton","Mr",1
"3rd",1,"male",24,0,0,7.14169979,"Southampton","Mr",1
"3rd",0,"male",22,0,0,7.125,"Southampton","Mr",1
"1st",1,"female",48,1,0,106.425003,"Cherbourg","Mrs",0
"3rd",0,"male",29,0,0,7.92500019,"Southampton","Mr",1
"3rd",0,"female",30.5,0,0,7.75,"Queenstown","Miss",1
"3rd",0,"male",35,0,0,7.89580011,"Cherbourg","Mr",1
"3rd",0,"male",33,0,0,7.89580011,"Southampton","Mr",1
